<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.10	10:20:00	1.17284	1.17287	1.17254	1.17267	168	0	6
2025.07.10	10:25:00	1.17269	1.17282	1.17256	1.17263	194	0	6
2025.07.10	10:30:00	1.17262	1.17287	1.17262	1.17280	240	0	6
2025.07.10	10:35:00	1.17280	1.17288	1.17264	1.17275	178	0	6
2025.07.10	10:40:00	1.17276	1.17291	1.17266	1.17279	140	0	6
2025.07.10	10:45:00	1.17280	1.17285	1.17271	1.17275	197	0	7
2025.07.10	10:50:00	1.17277	1.17278	1.17256	1.17277	100	0	6
2025.07.10	10:55:00	1.17275	1.17288	1.17266	1.17274	131	0	7
2025.07.10	11:00:00	1.17273	1.17298	1.17273	1.17294	190	0	6
2025.07.10	11:05:00	1.17293	1.17310	1.17281	1.17286	131	0	7
2025.07.10	11:10:00	1.17287	1.17296	1.17274	1.17289	146	0	6
2025.07.10	11:15:00	1.17291	1.17319	1.17290	1.17304	193	0	6
2025.07.10	11:20:00	1.17303	1.17305	1.17289	1.17304	151	0	6
2025.07.10	11:25:00	1.17303	1.17314	1.17301	1.17314	138	0	6
2025.07.10	11:30:00	1.17317	1.17321	1.17296	1.17311	165	0	6
2025.07.10	11:35:00	1.17311	1.17317	1.17299	1.17307	99	0	6
2025.07.10	11:40:00	1.17307	1.17333	1.17305	1.17330	133	0	6
2025.07.10	11:45:00	1.17331	1.17339	1.17324	1.17324	82	0	6
2025.07.10	11:50:00	1.17326	1.17332	1.17311	1.17315	152	0	6
2025.07.10	11:55:00	1.17314	1.17315	1.17294	1.17305	135	0	6
2025.07.10	12:00:00	1.17307	1.17313	1.17288	1.17297	117	0	7
2025.07.10	12:05:00	1.17297	1.17304	1.17277	1.17293	143	0	6
2025.07.10	12:10:00	1.17291	1.17307	1.17283	1.17295	95	0	6
2025.07.10	12:15:00	1.17296	1.17302	1.17286	1.17291	124	0	6
2025.07.10	12:20:00	1.17291	1.17311	1.17284	1.17308	99	0	5
2025.07.10	12:25:00	1.17309	1.17336	1.17307	1.17334	145	0	5
2025.07.10	12:30:00	1.17332	1.17335	1.17307	1.17310	141	0	6
2025.07.10	12:35:00	1.17311	1.17312	1.17296	1.17301	96	0	6
2025.07.10	12:40:00	1.17301	1.17322	1.17286	1.17289	128	0	6
2025.07.10	12:45:00	1.17291	1.17321	1.17279	1.17307	150	0	6
2025.07.10	12:50:00	1.17308	1.17308	1.17283	1.17283	134	0	6
2025.07.10	12:55:00	1.17286	1.17292	1.17268	1.17279	120	0	6
2025.07.10	13:00:00	1.17280	1.17291	1.17262	1.17275	139	0	6
2025.07.10	13:05:00	1.17277	1.17284	1.17243	1.17249	140	0	6
2025.07.10	13:10:00	1.17249	1.17250	1.17185	1.17212	259	0	6
2025.07.10	13:15:00	1.17215	1.17217	1.17192	1.17197	140	0	6
2025.07.10	13:20:00	1.17196	1.17210	1.17190	1.17201	187	0	6
2025.07.10	13:25:00	1.17202	1.17213	1.17170	1.17177	207	0	6
2025.07.10	13:30:00	1.17179	1.17179	1.17111	1.17138	316	0	6
2025.07.10	13:35:00	1.17137	1.17145	1.17117	1.17139	202	0	5
2025.07.10	13:40:00	1.17140	1.17152	1.17134	1.17152	166	0	6
2025.07.10	13:45:00	1.17151	1.17160	1.17124	1.17135	148	0	6
2025.07.10	13:50:00	1.17134	1.17137	1.17077	1.17089	266	0	6
2025.07.10	13:55:00	1.17088	1.17117	1.17074	1.17115	326	0	6
2025.07.10	14:00:00	1.17116	1.17135	1.17110	1.17122	241	0	6
2025.07.10	14:05:00	1.17123	1.17131	1.17082	1.17086	243	0	6
2025.07.10	14:10:00	1.17089	1.17128	1.17072	1.17124	277	0	6
2025.07.10	14:15:00	1.17124	1.17124	1.17100	1.17106	223	0	6
2025.07.10	14:20:00	1.17109	1.17114	1.17083	1.17097	308	0	6
2025.07.10	14:25:00	1.17091	1.17100	1.17041	1.17041	325	0	6
2025.07.10	14:30:00	1.17039	1.17069	1.17007	1.17057	549	0	6
2025.07.10	14:35:00	1.17057	1.17067	1.17011	1.17055	441	0	6
2025.07.10	14:40:00	1.17058	1.17070	1.17020	1.17036	384	0	6
2025.07.10	14:45:00	1.17037	1.17043	1.17020	1.17042	335	0	6
2025.07.10	14:50:00	1.17040	1.17072	1.17035	1.17038	282	0	6
2025.07.10	14:55:00	1.17038	1.17070	1.17016	1.17060	262	0	6
2025.07.10	15:00:00	1.17062	1.17127	1.17059	1.17125	369	0	6
2025.07.10	15:05:00	1.17126	1.17139	1.17098	1.17101	229	0	6
2025.07.10	15:10:00	1.17101	1.17119	1.17077	1.17096	278	0	6
2025.07.10	15:15:00	1.17098	1.17113	1.17063	1.17077	216	0	6
2025.07.10	15:20:00	1.17076	1.17077	1.17029	1.17035	222	0	6
2025.07.10	15:25:00	1.17035	1.17040	1.16992	1.17007	247	0	6
2025.07.10	15:30:00	1.17009	1.17015	1.16911	1.16959	400	0	6
2025.07.10	15:35:00	1.16959	1.17034	1.16949	1.17025	283	0	6
2025.07.10	15:40:00	1.17029	1.17033	1.16979	1.16986	234	0	6
2025.07.10	15:45:00	1.16986	1.16986	1.16933	1.16952	307	0	6
2025.07.10	15:50:00	1.16951	1.16956	1.16859	1.16908	481	0	6
2025.07.10	15:55:00	1.16902	1.16952	1.16891	1.16923	466	0	6
2025.07.10	16:00:00	1.16918	1.16931	1.16836	1.16896	561	0	6
2025.07.10	16:05:00	1.16894	1.16896	1.16800	1.16859	478	0	6
2025.07.10	16:10:00	1.16859	1.16895	1.16836	1.16873	426	0	6
2025.07.10	16:15:00	1.16871	1.16898	1.16851	1.16855	350	0	6
2025.07.10	16:20:00	1.16857	1.16884	1.16707	1.16745	598	0	6
2025.07.10	16:25:00	1.16745	1.16755	1.16616	1.16672	613	0	6
2025.07.10	16:30:00	1.16673	1.16760	1.16666	1.16750	441	0	6
2025.07.10	16:35:00	1.16741	1.16741	1.16652	1.16713	520	0	6
2025.07.10	16:40:00	1.16705	1.16742	1.16698	1.16728	396	0	6
2025.07.10	16:45:00	1.16728	1.16832	1.16727	1.16828	479	0	6
2025.07.10	16:50:00	1.16826	1.16836	1.16783	1.16820	431	0	6
2025.07.10	16:55:00	1.16818	1.16818	1.16741	1.16795	934	0	6
2025.07.10	17:00:00	1.16796	1.16837	1.16789	1.16824	661	0	6
2025.07.10	17:05:00	1.16830	1.16870	1.16830	1.16853	364	0	6
2025.07.10	17:10:00	1.16856	1.16872	1.16812	1.16818	258	0	6
2025.07.10	17:15:00	1.16818	1.16850	1.16803	1.16847	198	0	6
2025.07.10	17:20:00	1.16846	1.16882	1.16823	1.16872	302	0	6
2025.07.10	17:25:00	1.16873	1.16880	1.16820	1.16825	363	0	6
2025.07.10	17:30:00	1.16824	1.16824	1.16755	1.16757	354	0	6
2025.07.10	17:35:00	1.16757	1.16763	1.16733	1.16763	205	0	6
2025.07.10	17:40:00	1.16764	1.16823	1.16752	1.16815	191	0	6
2025.07.10	17:45:00	1.16814	1.16866	1.16813	1.16836	210	0	7
2025.07.10	17:50:00	1.16838	1.16866	1.16829	1.16850	209	0	6
2025.07.10	17:55:00	1.16850	1.16879	1.16827	1.16870	234	0	6
2025.07.10	18:00:00	1.16870	1.16889	1.16845	1.16848	254	0	6
2025.07.10	18:05:00	1.16852	1.16897	1.16849	1.16858	146	0	6
2025.07.10	18:10:00	1.16854	1.16871	1.16828	1.16849	165	0	6
2025.07.10	18:15:00	1.16849	1.16866	1.16837	1.16856	124	0	7
2025.07.10	18:20:00	1.16859	1.16883	1.16837	1.16866	222	0	6
2025.07.10	18:25:00	1.16867	1.16894	1.16865	1.16875	218	0	6
2025.07.10	18:30:00	1.16874	1.16874	1.16840	1.16864	215	0	6
2025.07.10	18:35:00	1.16861	1.16888	1.16849	1.16852	208	0	6
2025.07.10	18:40:00	1.16851	1.16859	1.16818	1.16835	294	0	6
2025.07.10	18:45:00	1.16832	1.16843	1.16823	1.16836	184	0	6
2025.07.10	18:50:00	1.16834	1.16844	1.16818	1.16842	177	0	6
2025.07.10	18:55:00	1.16841	1.16872	1.16829	1.16852	245	0	6
2025.07.10	19:00:00	1.16851	1.16870	1.16836	1.16867	185	0	6
2025.07.10	19:05:00	1.16864	1.16899	1.16864	1.16883	170	0	6
2025.07.10	19:10:00	1.16886	1.16900	1.16866	1.16866	163	0	6
2025.07.10	19:15:00	1.16867	1.16887	1.16859	1.16884	98	0	6
2025.07.10	19:20:00	1.16883	1.16898	1.16856	1.16868	132	0	6
2025.07.10	19:25:00	1.16868	1.16869	1.16846	1.16860	127	0	6
2025.07.10	19:30:00	1.16856	1.16858	1.16808	1.16818	173	0	6
2025.07.10	19:35:00	1.16819	1.16874	1.16815	1.16862	132	0	6
2025.07.10	19:40:00	1.16862	1.16881	1.16860	1.16869	154	0	6
2025.07.10	19:45:00	1.16871	1.16899	1.16864	1.16891	162	0	6
2025.07.10	19:50:00	1.16891	1.16909	1.16884	1.16893	155	0	6
2025.07.10	19:55:00	1.16892	1.16899	1.16880	1.16887	162	0	6
2025.07.10	20:00:00	1.16886	1.16922	1.16878	1.16920	179	0	6
2025.07.10	20:05:00	1.16922	1.16932	1.16908	1.16911	164	0	6
2025.07.10	20:10:00	1.16910	1.16945	1.16910	1.16935	137	0	6
2025.07.10	20:15:00	1.16938	1.16943	1.16923	1.16931	154	0	6
2025.07.10	20:20:00	1.16934	1.16944	1.16914	1.16920	155	0	6
2025.07.10	20:25:00	1.16916	1.16936	1.16914	1.16917	132	0	6
2025.07.10	20:30:00	1.16917	1.16921	1.16873	1.16882	175	0	6
2025.07.10	20:35:00	1.16881	1.16896	1.16876	1.16881	113	0	7
2025.07.10	20:40:00	1.16881	1.16888	1.16874	1.16876	114	0	5
2025.07.10	20:45:00	1.16876	1.16911	1.16875	1.16911	110	0	6
2025.07.10	20:50:00	1.16912	1.16914	1.16893	1.16907	130	0	6
2025.07.10	20:55:00	1.16908	1.16927	1.16906	1.16918	186	0	6
2025.07.10	21:00:00	1.16917	1.16928	1.16899	1.16907	164	0	6
2025.07.10	21:05:00	1.16910	1.16926	1.16891	1.16926	113	0	5
2025.07.10	21:10:00	1.16925	1.16935	1.16914	1.16931	133	0	5
2025.07.10	21:15:00	1.16933	1.16942	1.16916	1.16940	120	0	5
2025.07.10	21:20:00	1.16938	1.16945	1.16921	1.16924	92	0	7
2025.07.10	21:25:00	1.16923	1.16938	1.16922	1.16925	92	0	6
2025.07.10	21:30:00	1.16927	1.16931	1.16913	1.16926	115	0	6
2025.07.10	21:35:00	1.16926	1.16931	1.16914	1.16917	87	0	6
2025.07.10	21:40:00	1.16918	1.16957	1.16915	1.16957	121	0	6
2025.07.10	21:45:00	1.16958	1.16980	1.16957	1.16975	155	0	6
2025.07.10	21:50:00	1.16976	1.16987	1.16954	1.16965	148	0	6
2025.07.10	21:55:00	1.16964	1.16985	1.16951	1.16952	221	0	6
2025.07.10	22:00:00	1.16953	1.16970	1.16940	1.16960	157	0	6
2025.07.10	22:05:00	1.16964	1.16979	1.16957	1.16971	88	0	6
2025.07.10	22:10:00	1.16971	1.16975	1.16951	1.16951	63	0	6
2025.07.10	22:15:00	1.16954	1.16980	1.16945	1.16968	114	0	6
2025.07.10	22:20:00	1.16967	1.16979	1.16954	1.16954	87	0	5
2025.07.10	22:25:00	1.16956	1.16973	1.16948	1.16972	93	0	6
2025.07.10	22:30:00	1.16972	1.16976	1.16960	1.16964	81	0	7
2025.07.10	22:35:00	1.16959	1.16976	1.16959	1.16975	70	0	5
2025.07.10	22:40:00	1.16976	1.16987	1.16970	1.16976	69	0	5
2025.07.10	22:45:00	1.16972	1.16982	1.16961	1.16977	102	0	6
2025.07.10	22:50:00	1.16975	1.16984	1.16969	1.16975	142	0	13
2025.07.10	22:55:00	1.16980	1.16999	1.16969	1.16990	123	0	14
2025.07.10	23:00:00	1.16995	1.16995	1.16940	1.16940	24	0	25
2025.07.10	23:05:00	1.16942	1.16982	1.16935	1.16944	24	0	33
2025.07.10	23:10:00	1.16942	1.16979	1.16942	1.16966	19	0	45
2025.07.10	23:15:00	1.16955	1.16955	1.16941	1.16948	28	0	74
2025.07.10	23:20:00	1.16948	1.16951	1.16945	1.16947	37	0	83
2025.07.10	23:25:00	1.16945	1.16956	1.16945	1.16955	35	0	79
2025.07.10	23:30:00	1.16958	1.16966	1.16954	1.16966	46	0	67
2025.07.10	23:35:00	1.16965	1.16970	1.16964	1.16970	53	0	61
2025.07.10	23:40:00	1.16970	1.16973	1.16965	1.16970	42	0	55
2025.07.10	23:45:00	1.16971	1.16971	1.16967	1.16969	36	0	57
2025.07.10	23:50:00	1.16969	1.16996	1.16966	1.16995	46	0	39
2025.07.10	23:55:00	1.16995	1.17015	1.16995	1.17012	33	0	27
2025.07.11	00:00:00	1.17029	1.17029	1.17014	1.17019	147	0	11
2025.07.11	00:05:00	1.17019	1.17035	1.17015	1.17035	47	0	7
2025.07.11	00:10:00	1.17032	1.17040	1.17026	1.17033	90	0	7
2025.07.11	00:15:00	1.17031	1.17042	1.17031	1.17034	99	0	9
2025.07.11	00:20:00	1.17036	1.17041	1.17024	1.17038	79	0	9
2025.07.11	00:25:00	1.17037	1.17040	1.17032	1.17034	79	0	9
2025.07.11	00:30:00	1.17036	1.17052	1.17035	1.17047	70	0	9
2025.07.11	00:35:00	1.17046	1.17048	1.17025	1.17036	57	0	7
2025.07.11	00:40:00	1.17037	1.17056	1.17037	1.17044	73	0	8
2025.07.11	00:45:00	1.17045	1.17058	1.17043	1.17054	62	0	9
2025.07.11	00:50:00	1.17053	1.17066	1.17049	1.17066	53	0	9
2025.07.11	00:55:00	1.17065	1.17068	1.17048	1.17051	64	0	9
2025.07.11	01:00:00	1.17055	1.17055	1.17036	1.17036	72	0	9
2025.07.11	01:05:00	1.17039	1.17054	1.17035	1.17045	61	0	8
2025.07.11	01:10:00	1.17046	1.17054	1.17039	1.17044	60	0	8
2025.07.11	01:15:00	1.17048	1.17048	1.17035	1.17037	61	0	5
2025.07.11	01:20:00	1.17039	1.17054	1.17034	1.17047	57	0	9
2025.07.11	01:25:00	1.17048	1.17056	1.17043	1.17049	55	0	8
2025.07.11	01:30:00	1.17047	1.17048	1.17033	1.17038	90	0	8
2025.07.11	01:35:00	1.17037	1.17038	1.17024	1.17025	50	0	7
2025.07.11	01:40:00	1.17030	1.17030	1.17007	1.17013	63	0	8
2025.07.11	01:45:00	1.17013	1.17039	1.17011	1.17039	85	0	8
2025.07.11	01:50:00	1.17043	1.17043	1.17007	1.17008	111	0	9
2025.07.11	01:55:00	1.17002	1.17014	1.16987	1.17014	153	0	8
2025.07.11	02:00:00	1.17009	1.17042	1.17009	1.17011	283	0	8
2025.07.11	02:05:00	1.17011	1.17014	1.16888	1.16924	400	0	8
2025.07.11	02:10:00	1.16925	1.16957	1.16922	1.16933	162	0	8
2025.07.11	02:15:00	1.16934	1.16953	1.16803	1.16804	608	0	9
2025.07.11	02:20:00	1.16804	1.16810	1.16736	1.16757	479	0	8
2025.07.11	02:25:00	1.16758	1.16789	1.16736	1.16768	374	0	8
2025.07.11	02:30:00	1.16770	1.16779	1.16676	1.16719	448	0	8
2025.07.11	02:35:00	1.16719	1.16724	1.16641	1.16704	369	0	8
2025.07.11	02:40:00	1.16705	1.16747	1.16695	1.16703	253	0	9
2025.07.11	02:45:00	1.16705	1.16722	1.16679	1.16709	305	0	8
2025.07.11	02:50:00	1.16704	1.16723	1.16666	1.16670	364	0	9
2025.07.11	02:55:00	1.16670	1.16805	1.16644	1.16744	765	0	8
2025.07.11	03:00:00	1.16745	1.16768	1.16725	1.16733	311	0	9
2025.07.11	03:05:00	1.16732	1.16754	1.16680	1.16698	300	0	9
2025.07.11	03:10:00	1.16701	1.16743	1.16699	1.16727	323	0	8
2025.07.11	03:15:00	1.16729	1.16777	1.16727	1.16759	281	0	8
2025.07.11	03:20:00	1.16759	1.16764	1.16724	1.16754	305	0	8
2025.07.11	03:25:00	1.16756	1.16790	1.16742	1.16772	301	0	8
2025.07.11	03:30:00	1.16776	1.16806	1.16769	1.16788	301	0	8
2025.07.11	03:35:00	1.16785	1.16824	1.16778	1.16819	269	0	8
2025.07.11	03:40:00	1.16821	1.16855	1.16807	1.16827	252	0	8
2025.07.11	03:45:00	1.16829	1.16832	1.16779	1.16802	308	0	8
2025.07.11	03:50:00	1.16800	1.16805	1.16757	1.16770	266	0	8
2025.07.11	03:55:00	1.16768	1.16773	1.16735	1.16747	246	0	9
2025.07.11	04:00:00	1.16749	1.16765	1.16735	1.16747	252	0	8
2025.07.11	04:05:00	1.16750	1.16760	1.16728	1.16746	280	0	8
2025.07.11	04:10:00	1.16747	1.16752	1.16732	1.16743	190	0	8
2025.07.11	04:15:00	1.16742	1.16760	1.16734	1.16740	220	0	8
2025.07.11	04:20:00	1.16743	1.16761	1.16730	1.16751	275	0	6
2025.07.11	04:25:00	1.16753	1.16775	1.16751	1.16754	189	0	8
2025.07.11	04:30:00	1.16753	1.16755	1.16729	1.16743	299	0	8
2025.07.11	04:35:00	1.16747	1.16771	1.16744	1.16753	245	0	8
2025.07.11	04:40:00	1.16751	1.16758	1.16731	1.16752	235	0	8
2025.07.11	04:45:00	1.16754	1.16754	1.16719	1.16723	230	0	8
2025.07.11	04:50:00	1.16723	1.16738	1.16720	1.16726	227	0	8
2025.07.11	04:55:00	1.16725	1.16728	1.16702	1.16706	216	0	8
2025.07.11	05:00:00	1.16705	1.16727	1.16699	1.16725	297	0	8
2025.07.11	05:05:00	1.16726	1.16739	1.16723	1.16732	187	0	8
2025.07.11	05:10:00	1.16731	1.16758	1.16726	1.16752	189	0	9
2025.07.11	05:15:00	1.16753	1.16775	1.16752	1.16769	199	0	9
2025.07.11	05:20:00	1.16770	1.16793	1.16768	1.16786	261	0	8
2025.07.11	05:25:00	1.16788	1.16818	1.16785	1.16815	308	0	8
2025.07.11	05:30:00	1.16815	1.16819	1.16806	1.16810	165	0	9
2025.07.11	05:35:00	1.16811	1.16830	1.16805	1.16822	124	0	6
2025.07.11	05:40:00	1.16822	1.16840	1.16815	1.16823	123	0	8
2025.07.11	05:45:00	1.16822	1.16832	1.16814	1.16814	131	0	8
2025.07.11	05:50:00	1.16817	1.16820	1.16792	1.16805	220	0	5
2025.07.11	05:55:00	1.16804	1.16829	1.16802	1.16811	202	0	8
2025.07.11	06:00:00	1.16814	1.16814	1.16792	1.16799	139	0	8
2025.07.11	06:05:00	1.16798	1.16822	1.16797	1.16808	140	0	6
2025.07.11	06:10:00	1.16808	1.16809	1.16786	1.16787	140	0	8
2025.07.11	06:15:00	1.16787	1.16787	1.16757	1.16760	257	0	8
2025.07.11	06:20:00	1.16762	1.16762	1.16736	1.16739	243	0	6
2025.07.11	06:25:00	1.16740	1.16740	1.16689	1.16694	205	0	7
2025.07.11	06:30:00	1.16697	1.16714	1.16685	1.16708	140	0	8
2025.07.11	06:35:00	1.16706	1.16742	1.16705	1.16730	169	0	8
2025.07.11	06:40:00	1.16731	1.16732	1.16702	1.16709	134	0	8
2025.07.11	06:45:00	1.16709	1.16729	1.16707	1.16719	133	0	8
2025.07.11	06:50:00	1.16721	1.16750	1.16712	1.16747	185	0	9
2025.07.11	06:55:00	1.16748	1.16765	1.16745	1.16760	179	0	8
2025.07.11	07:00:00	1.16759	1.16775	1.16751	1.16775	170	0	6
2025.07.11	07:05:00	1.16773	1.16780	1.16757	1.16766	152	0	7
2025.07.11	07:10:00	1.16766	1.16784	1.16745	1.16772	174	0	6
2025.07.11	07:15:00	1.16771	1.16803	1.16768	1.16802	150	0	7
2025.07.11	07:20:00	1.16802	1.16821	1.16795	1.16816	273	0	6
2025.07.11	07:25:00	1.16816	1.16821	1.16798	1.16802	146	0	7
2025.07.11	07:30:00	1.16801	1.16817	1.16791	1.16816	136	0	6
2025.07.11	07:35:00	1.16815	1.16836	1.16805	1.16823	248	0	6
2025.07.11	07:40:00	1.16821	1.16824	1.16795	1.16799	201	0	7
2025.07.11	07:45:00	1.16801	1.16809	1.16794	1.16798	117	0	5
2025.07.11	07:50:00	1.16799	1.16802	1.16758	1.16761	208	0	6
2025.07.11	07:55:00	1.16766	1.16786	1.16757	1.16773	246	0	6
2025.07.11	08:00:00	1.16778	1.16779	1.16697	1.16739	421	0	6
2025.07.11	08:05:00	1.16741	1.16761	1.16720	1.16759	342	0	6
2025.07.11	08:10:00	1.16757	1.16768	1.16730	1.16758	319	0	6
2025.07.11	08:15:00	1.16758	1.16795	1.16758	1.16792	263	0	6
2025.07.11	08:20:00	1.16792	1.16820	1.16785	1.16801	223	0	6
2025.07.11	08:25:00	1.16801	1.16825	1.16797	1.16802	263	0	6
2025.07.11	08:30:00	1.16802	1.16819	1.16752	1.16767	282	0	6
2025.07.11	08:35:00	1.16769	1.16811	1.16766	1.16789	198	0	6
2025.07.11	08:40:00	1.16789	1.16819	1.16768	1.16809	231	0	7
2025.07.11	08:45:00	1.16804	1.16842	1.16793	1.16813	236	0	7
2025.07.11	08:50:00	1.16814	1.16834	1.16799	1.16814	219	0	6
2025.07.11	08:55:00	1.16814	1.16815	1.16735	1.16742	375	0	6
2025.07.11	09:00:00	1.16745	1.16814	1.16745	1.16812	330	0	6
2025.07.11	09:05:00	1.16812	1.16885	1.16806	1.16865	344	0	6
2025.07.11	09:10:00	1.16868	1.16876	1.16846	1.16863	308	0	6
2025.07.11	09:15:00	1.16866	1.16952	1.16866	1.16936	482	0	6
